Year,Site,Plot,Subplot,Species_name,DPM_Height,Fencing,Treatment
2024,D,2,Z2,Aristida diffusa,5.1,Unfenced,F
2024,D,2,Z2,NA,5.7,Unfenced,F
2024,D,2,Z2,Enteropogon macrostachyus,14.1,Unfenced,F
2024,D,2,Z2,Aristida adscensionis,9.2,Unfenced,F
2024,D,2,Z2,NA,9.2,Unfenced,F
2024,D,2,Z2,NA,9.2,Unfenced,F
2024,D,2,Z2,Panicum maximum,7.5,Unfenced,F
2024,D,2,Z2,Brachiaria nigropedata,9.6,Unfenced,F
2024,D,2,Z2,Eragrostis rigidior,11.4,Unfenced,F
2024,D,2,Z2,Chloris virgata,8.9,Unfenced,F
2024,D,2,Z2,Heteropogon contortus,20.4,Unfenced,F
2024,D,2,Z2,Brachiaria nigropedata,15.5,Unfenced,F
2024,D,2,Z2,NA,13.4,Unfenced,F
2024,D,2,Z2,NA,13.2,Unfenced,F
2024,D,2,Z2,Enteropogon macrostachyus,8.5,Unfenced,F
2024,D,2,Z2,Brachiaria nigropedata,8.5,Unfenced,F
2024,D,2,Z2,NA,6.6,Unfenced,F
2024,D,2,Z2,NA,6.5,Unfenced,F
2024,D,2,Z3,Heteropogon contortus,9.1,Fenced,F
2024,D,2,Z3,Andropogon eucomus,6.6,Fenced,F
2024,D,2,Z3,Aristida adscensionis,5.2,Fenced,F
2024,D,2,Z3,Eragrostis rigidior,5.2,Fenced,F
2024,D,2,Z3,Heteropogon contortus,7.2,Fenced,F
2024,D,2,Z3,Andropogon eucomus,6.8,Fenced,F
2024,D,2,Z3,Eragrostis rigidior,6.8,Fenced,F
2024,D,2,Z3,NA,20.5,Fenced,F
2024,D,2,Z3,Andropogon eucomus,11.9,Fenced,F
2024,D,2,Z3,Setaria incrassata,17.2,Fenced,F
2024,D,2,Z3,NA,13.9,Fenced,F
2024,D,2,Z3,NA,12.9,Fenced,F
2024,D,2,Z3,Heteropogon contortus,7.5,Fenced,F
2024,D,2,Z3,Enteropogon macrostachyus,6,Fenced,F
2024,D,2,Z3,NA,5.9,Fenced,F
2024,D,2,Z3,NA,7.7,Fenced,F
2024,D,2,Z3,Heteropogon contortus,2.4,Fenced,F
2024,D,2,Z3,NA,2.4,Fenced,F
2024,D,2,Z3,NA,5.9,Fenced,F
2024,D,2,Z3,NA,4.9,Fenced,F
2024,D,2,Z4,Enteropogon macrostachyus,7.1,Unfenced,F
2024,D,2,Z4,Panicum maximum,6.6,Unfenced,F
2024,D,2,Z4,Heteropogon contortus,7.3,Unfenced,F
2024,D,2,Z4,NA,8.4,Unfenced,F
2024,D,2,Z4,Andropogon eucomus,17.8,Unfenced,F
2024,D,2,Z4,Heteropogon contortus,16.8,Unfenced,F
2024,D,2,Z4,Aristida adscensionis,17.4,Unfenced,F
2024,D,2,Z4,NA,18.8,Unfenced,F
2024,D,2,Z4,Heteropogon contortus,14.8,Unfenced,F
2024,D,2,Z4,Aristida adscensionis,16.1,Unfenced,F
2024,D,2,Z4,Chloris virgata,16.9,Unfenced,F
2024,D,2,Z4,NA,16.8,Unfenced,F
2024,D,2,Z4,Panicum maximum,21.3,Unfenced,F
2024,D,2,Z4,Heteropogon contortus,18.3,Unfenced,F
2024,D,2,Z4,NA,11.9,Unfenced,F
2024,D,2,Z4,NA,12.8,Unfenced,F
2024,D,2,Z4,Heteropogon contortus,20.4,Unfenced,F
2024,D,2,Z4,Chloris virgata,17.1,Unfenced,F
2024,D,2,Z4,NA,17.9,Unfenced,F
2024,D,2,Z4,NA,16.2,Unfenced,F
2024,D,3,Z1,Heteropogon contortus,33.5,Fenced,TF
2024,D,3,Z1,Chloris virgata,33.6,Fenced,TF
2024,D,3,Z1,Sporobolus ioclados,26.4,Fenced,TF
2024,D,3,Z1,NA,24.4,Fenced,TF
2024,D,3,Z1,Aristida adscensionis,14.9,Fenced,TF
2024,D,3,Z1,NA,14.5,Fenced,TF
2024,D,3,Z1,NA,14.5,Fenced,TF
2024,D,3,Z1,NA,14.6,Fenced,TF
2024,D,3,Z1,Heteropogon contortus,8.3,Fenced,TF
2024,D,3,Z1,Setaria incrassata,7.3,Fenced,TF
2024,D,3,Z1,NA,6,Fenced,TF
2024,D,3,Z1,NA,6,Fenced,TF
2024,D,3,Z1,Heteropogon contortus,3.7,Fenced,TF
2024,D,3,Z1,Aristida adscensionis,3.6,Fenced,TF
2024,D,3,Z1,Chloris virgata,3.8,Fenced,TF
2024,D,3,Z1,Brachiaria nigropedata,3.8,Fenced,TF
2024,D,3,Z1,Enteropogon macrostachyus,5,Fenced,TF
2024,D,3,Z1,Heteropogon contortus,4.8,Fenced,TF
2024,D,3,Z1,Setaria incrassata,8.1,Fenced,TF
2024,D,3,Z1,NA,8.7,Fenced,TF
2024,D,3,Z2,Andropogon eucomus,13.1,Unfenced,TF
2024,D,3,Z2,Heteropogon contortus,14.4,Unfenced,TF
2024,D,3,Z2,NA,11.9,Unfenced,TF
2024,D,3,Z2,NA,11.5,Unfenced,TF
2024,D,3,Z2,Heteropogon contortus,30.2,Unfenced,TF
2024,D,3,Z2,Enteropogon macrostachyus,21.3,Unfenced,TF
2024,D,3,Z2,NA,21.3,Unfenced,TF
2024,D,3,Z2,NA,20.4,Unfenced,TF
2024,D,3,Z2,Panicum maximum,6.1,Unfenced,TF
2024,D,3,Z2,NA,6.1,Unfenced,TF
2024,D,3,Z2,NA,6.1,Unfenced,TF
2024,D,3,Z2,NA,6.1,Unfenced,TF
2024,D,3,Z2,Enteropogon macrostachyus,5.5,Unfenced,TF
2024,D,3,Z2,Aristida adscensionis,5.9,Unfenced,TF
2024,D,3,Z2,Heteropogon contortus,5.6,Unfenced,TF
2024,D,3,Z2,Chloris virgata,4.8,Unfenced,TF
2024,D,3,Z2,Enteropogon macrostachyus,5.8,Unfenced,TF
2024,D,3,Z2,Aristida adscensionis,8.5,Unfenced,TF
2024,D,3,Z2,Heteropogon contortus,8.7,Unfenced,TF
2024,D,3,Z2,NA,8.3,Unfenced,TF
2024,D,3,Z3,Aristida diffusa,16.5,Fenced,TF
2024,D,3,Z3,NA,16.4,Fenced,TF
2024,D,3,Z3,NA,15.6,Fenced,TF
2024,D,3,Z3,NA,15.7,Fenced,TF
2024,D,3,Z3,Aristida diffusa,17.5,Fenced,TF
2024,D,3,Z3,Heteropogon contortus,16.3,Fenced,TF
2024,D,3,Z3,Aristida adscensionis,15.7,Fenced,TF
2024,D,3,Z3,NA,15.6,Fenced,TF
2024,D,3,Z3,Andropogon eucomus,7.5,Fenced,TF
2024,D,3,Z3,Heteropogon contortus,5.5,Fenced,TF
2024,D,3,Z3,Brachiaria nigropedata,10.6,Fenced,TF
2024,D,3,Z3,Eragrostis gummiflua,9.5,Fenced,TF
2024,D,3,Z3,Enteropogon macrostachyus,11.7,Fenced,TF
2024,D,3,Z3,Setaria pumila,11,Fenced,TF
2024,D,3,Z3,NA,10.7,Fenced,TF
2024,D,3,Z3,NA,9.7,Fenced,TF
2024,D,3,Z3,NA,0,Fenced,TF
2024,D,3,Z3,NA,0,Fenced,TF
2024,D,3,Z3,NA,0,Fenced,TF
2024,D,3,Z3,NA,0,Fenced,TF
2024,D,3,Z4,Panicum maximum,7.8,Unfenced,TF
2024,D,3,Z4,Enteropogon macrostachyus,7.5,Unfenced,TF
2024,D,3,Z4,Aristida adscensionis,7.5,Unfenced,TF
2024,D,3,Z4,NA,9.1,Unfenced,TF
2024,D,3,Z4,Heteropogon contortus,1.9,Unfenced,TF
2024,D,3,Z4,Aristida adscensionis,4.4,Unfenced,TF
2024,D,3,Z4,Brachiaria nigropedata,4.8,Unfenced,TF
2024,D,3,Z4,NA,4.1,Unfenced,TF
2024,D,3,Z4,Themeda triandra,10,Unfenced,TF
2024,D,3,Z4,Heteropogon contortus,4.3,Unfenced,TF
2024,D,3,Z4,Andropogon eucomus,7.7,Unfenced,TF
2024,D,3,Z4,NA,7.7,Unfenced,TF
2024,D,3,Z4,Heteropogon contortus,8.3,Unfenced,TF
2024,D,3,Z4,Digitaria eriantha,7.6,Unfenced,TF
2024,D,3,Z4,NA,6.7,Unfenced,TF
2024,D,3,Z4,NA,7.3,Unfenced,TF
2024,D,3,Z4,NA,0,Unfenced,TF
2024,D,3,Z4,NA,0,Unfenced,TF
2024,D,3,Z4,NA,0,Unfenced,TF
2024,D,3,Z4,NA,0,Unfenced,TF
2024,D,4,Z1,Enteropogon macrostachyus,12.5,Fenced,TFB
2024,D,4,Z1,Heteropogon contortus,11.2,Fenced,TFB
2024,D,4,Z1,NA,11,Fenced,TFB
2024,D,4,Z1,NA,10,Fenced,TFB
2024,D,4,Z1,Sporobolus ioclados,2.5,Fenced,TFB
2024,D,4,Z1,Setaria incrassata,5.2,Fenced,TFB
2024,D,4,Z1,Heteropogon contortus,6.3,Fenced,TFB
2024,D,4,Z1,Brachiaria nigropedata,5.9,Fenced,TFB
2024,D,4,Z1,Enteropogon macrostachyus,2.6,Fenced,TFB
2024,D,4,Z1,Sporobolus ioclados,2.6,Fenced,TFB
2024,D,4,Z1,Heteropogon contortus,2.6,Fenced,TFB
2024,D,4,Z1,Aristida adscensionis,5.1,Fenced,TFB
2024,D,4,Z1,Enteropogon macrostachyus,2.4,Fenced,TFB
2024,D,4,Z1,Heteropogon contortus,2,Fenced,TFB
2024,D,4,Z1,NA,5.1,Fenced,TFB
2024,D,4,Z1,NA,4.2,Fenced,TFB
2024,D,4,Z1,Themeda triandra,11.9,Fenced,TFB
2024,D,4,Z1,Aristida adscensionis,11.1,Fenced,TFB
2024,D,4,Z1,Enteropogon macrostachyus,10.7,Fenced,TFB
2024,D,4,Z1,Melinis repens,10.2,Fenced,TFB
2024,D,4,Z2,Enteropogon macrostachyus,7,Unfenced,TFB
2024,D,4,Z2,Aristida adscensionis,7.5,Unfenced,TFB
2024,D,4,Z2,NA,7.7,Unfenced,TFB
2024,D,4,Z2,NA,7.8,Unfenced,TFB
2024,D,4,Z2,Enteropogon macrostachyus,3.8,Unfenced,TFB
2024,D,4,Z2,Aristida adscensionis,4.4,Unfenced,TFB
2024,D,4,Z2,Heteropogon contortus,4.2,Unfenced,TFB
2024,D,4,Z2,NA,4.6,Unfenced,TFB
2024,D,4,Z2,Enteropogon macrostachyus,8.2,Unfenced,TFB
2024,D,4,Z2,Digitaria eriantha,8.2,Unfenced,TFB
2024,D,4,Z2,Setaria incrassata,6.7,Unfenced,TFB
2024,D,4,Z2,Sporobolus ioclados,6,Unfenced,TFB
2024,D,4,Z2,Heteropogon contortus,9.5,Unfenced,TFB
2024,D,4,Z2,Aristida diffusa,8.8,Unfenced,TFB
2024,D,4,Z2,NA,8.6,Unfenced,TFB
2024,D,4,Z2,NA,8.4,Unfenced,TFB
2024,D,4,Z2,Heteropogon contortus,5.6,Unfenced,TFB
2024,D,4,Z2,Sporobolus ioclados,7,Unfenced,TFB
2024,D,4,Z2,Aristida diffusa,6.8,Unfenced,TFB
2024,D,4,Z2,Eragrostis rigidior,6.4,Unfenced,TFB
2024,D,4,Z3,Heteropogon contortus,10.5,Fenced,TFB
2024,D,4,Z3,Setaria incrassata,8.1,Fenced,TFB
2024,D,4,Z3,Andropogon eucomus,8.1,Fenced,TFB
2024,D,4,Z3,NA,7.8,Fenced,TFB
2024,D,4,Z3,Enteropogon macrostachyus,11.5,Fenced,TFB
2024,D,4,Z3,Heteropogon contortus,11.5,Fenced,TFB
2024,D,4,Z3,Andropogon eucomus,13.8,Fenced,TFB
2024,D,4,Z3,NA,14.9,Fenced,TFB
2024,D,4,Z3,Enteropogon macrostachyus,11.9,Fenced,TFB
2024,D,4,Z3,Eragrostis superba,18.5,Fenced,TFB
2024,D,4,Z3,Aristida adscensionis,17.7,Fenced,TFB
2024,D,4,Z3,NA,18.4,Fenced,TFB
2024,D,4,Z3,Heteropogon contortus,4.6,Fenced,TFB
2024,D,4,Z3,Aristida adscensionis,3.2,Fenced,TFB
2024,D,4,Z3,Pogonarthria squarrosa,3.6,Fenced,TFB
2024,D,4,Z3,NA,4,Fenced,TFB
2024,D,4,Z3,Digitaria eriantha,11.7,Fenced,TFB
2024,D,4,Z3,Enteropogon macrostachyus,12.9,Fenced,TFB
2024,D,4,Z3,Panicum maximum,13,Fenced,TFB
2024,D,4,Z3,Aristida adscensionis,14.1,Fenced,TFB
2024,D,4,Z4,Pogonarthria squarrosa,11.4,Unfenced,TFB
2024,D,4,Z4,Digitaria eriantha,10,Unfenced,TFB
2024,D,4,Z4,Heteropogon contortus,10.6,Unfenced,TFB
2024,D,4,Z4,Sporobolus ioclados,10.1,Unfenced,TFB
2024,D,4,Z4,Heteropogon contortus,23,Unfenced,TFB
2024,D,4,Z4,Eragrostis superba,28.2,Unfenced,TFB
2024,D,4,Z4,Eragrostis gummiflua,29.2,Unfenced,TFB
2024,D,4,Z4,Enteropogon macrostachyus,29,Unfenced,TFB
2024,D,4,Z4,Enteropogon macrostachyus,6.2,Unfenced,TFB
2024,D,4,Z4,Heteropogon contortus,6.2,Unfenced,TFB
2024,D,4,Z4,Sporobolus ioclados,6.2,Unfenced,TFB
2024,D,4,Z4,Brachiaria nigropedata,6,Unfenced,TFB
2024,D,4,Z4,Heteropogon contortus,6.8,Unfenced,TFB
2024,D,4,Z4,Enteropogon macrostachyus,6.6,Unfenced,TFB
2024,D,4,Z4,Sporobolus ioclados,4.9,Unfenced,TFB
2024,D,4,Z4,Aristida diffusa,5.3,Unfenced,TFB
2024,D,4,Z4,Themeda triandra,7.5,Unfenced,TFB
2024,D,4,Z4,Heteropogon contortus,7.4,Unfenced,TFB
2024,D,4,Z4,NA,8.9,Unfenced,TFB
2024,D,4,Z4,NA,9.8,Unfenced,TFB
2024,D,5,Z1,Andropogon eucomus,17.2,Fenced,THF
2024,D,5,Z1,Enteropogon macrostachyus,16.6,Fenced,THF
2024,D,5,Z1,Heteropogon contortus,16.7,Fenced,THF
2024,D,5,Z1,NA,16,Fenced,THF
2024,D,5,Z1,Aristida diffusa,10,Fenced,THF
2024,D,5,Z1,Heteropogon contortus,9.3,Fenced,THF
2024,D,5,Z1,NA,10.9,Fenced,THF
2024,D,5,Z1,NA,10.7,Fenced,THF
2024,D,5,Z1,Enteropogon macrostachyus,16,Fenced,THF
2024,D,5,Z1,Hyparrhenia hirta,15.2,Fenced,THF
2024,D,5,Z1,NA,13.4,Fenced,THF
2024,D,5,Z1,NA,17.2,Fenced,THF
2024,D,5,Z1,Enteropogon macrostachyus,9.5,Fenced,THF
2024,D,5,Z1,Heteropogon contortus,13.8,Fenced,THF
2024,D,5,Z1,NA,14.5,Fenced,THF
2024,D,5,Z1,NA,17.8,Fenced,THF
2024,D,5,Z1,Enteropogon macrostachyus,13.3,Fenced,THF
2024,D,5,Z1,Heteropogon contortus,13.9,Fenced,THF
2024,D,5,Z1,Setaria incrassata,17.1,Fenced,THF
2024,D,5,Z1,NA,17.3,Fenced,THF
2024,D,5,Z2,Heteropogon contortus,7.7,Unfenced,THF
2024,D,5,Z2,Aristida congesta b,7.6,Unfenced,THF
2024,D,5,Z2,Eragrostis rigidior,7.8,Unfenced,THF
2024,D,5,Z2,Eragrostis gummiflua,7.8,Unfenced,THF
2024,D,5,Z2,Aristida diffusa,4.5,Unfenced,THF
2024,D,5,Z2,Enteropogon macrostachyus,4.2,Unfenced,THF
2024,D,5,Z2,Heteropogon contortus,4.6,Unfenced,THF
2024,D,5,Z2,Brachiaria nigropedata,4.9,Unfenced,THF
2024,D,5,Z2,Enteropogon macrostachyus,2.9,Unfenced,THF
2024,D,5,Z2,Brachiaria nigropedata,2.7,Unfenced,THF
2024,D,5,Z2,Sporobolus ioclados,2.7,Unfenced,THF
2024,D,5,Z2,Aristida diffusa,2.7,Unfenced,THF
2024,D,5,Z2,Brachiaria nigropedata,6.5,Unfenced,THF
2024,D,5,Z2,Enteropogon macrostachyus,6.4,Unfenced,THF
2024,D,5,Z2,Aristida diffusa,7.5,Unfenced,THF
2024,D,5,Z2,Aristida adscensionis,7.9,Unfenced,THF
2024,D,5,Z2,Brachiaria nigropedata,8.2,Unfenced,THF
2024,D,5,Z2,Eragrostis rigidior,7.7,Unfenced,THF
2024,D,5,Z2,NA,7.3,Unfenced,THF
2024,D,5,Z2,NA,6,Unfenced,THF
2024,D,5,Z3,Heteropogon contortus,5.7,Fenced,THF
2024,D,5,Z3,Enteropogon macrostachyus,6.8,Fenced,THF
2024,D,5,Z3,Sporobolus ioclados,7.4,Fenced,THF
2024,D,5,Z3,Aristida adscensionis,7.7,Fenced,THF
2024,D,5,Z3,Heteropogon contortus,1.8,Fenced,THF
2024,D,5,Z3,Aristida diffusa,1.8,Fenced,THF
2024,D,5,Z3,NA,1.8,Fenced,THF
2024,D,5,Z3,NA,1.8,Fenced,THF
2024,D,5,Z3,Cymbopogon excavatus,8.1,Fenced,THF
2024,D,5,Z3,Cynodon dactylon,9.6,Fenced,THF
2024,D,5,Z3,NA,10,Fenced,THF
2024,D,5,Z3,NA,11.4,Fenced,THF
2024,D,5,Z3,Enteropogon macrostachyus,7,Fenced,THF
2024,D,5,Z3,Heteropogon contortus,9.9,Fenced,THF
2024,D,5,Z3,Hyparrhenia hirta,10.9,Fenced,THF
2024,D,5,Z3,NA,11.4,Fenced,THF
2024,D,5,Z3,Enteropogon macrostachyus,6.3,Fenced,THF
2024,D,5,Z3,Eragrostis rigidior,7.4,Fenced,THF
2024,D,5,Z3,Heteropogon contortus,8,Fenced,THF
2024,D,5,Z3,NA,8.8,Fenced,THF
2024,D,5,Z4,Sporobolus ioclados,1.5,Unfenced,THF
2024,D,5,Z4,Aristida diffusa,1.5,Unfenced,THF
2024,D,5,Z4,Cymbopogon excavatus,6,Unfenced,THF
2024,D,5,Z4,NA,6,Unfenced,THF
2024,D,5,Z4,Aristida diffusa,11,Unfenced,THF
2024,D,5,Z4,Heteropogon contortus,11.4,Unfenced,THF
2024,D,5,Z4,Panicum maximum,10.9,Unfenced,THF
2024,D,5,Z4,NA,11,Unfenced,THF
2024,D,5,Z4,Cymbopogon excavatus,11.6,Unfenced,THF
2024,D,5,Z4,NA,11.6,Unfenced,THF
2024,D,5,Z4,NA,17.8,Unfenced,THF
2024,D,5,Z4,NA,20,Unfenced,THF
2024,D,5,Z4,Enteropogon macrostachyus,14,Unfenced,THF
2024,D,5,Z4,Eragrostis gummiflua,14.6,Unfenced,THF
2024,D,5,Z4,Aristida diffusa,10.5,Unfenced,THF
2024,D,5,Z4,NA,12,Unfenced,THF
2024,D,5,Z4,Heteropogon contortus,10.3,Unfenced,THF
2024,D,5,Z4,Enteropogon macrostachyus,9.7,Unfenced,THF
2024,D,5,Z4,Eragrostis cylindriflora,9.1,Unfenced,THF
2024,D,5,Z4,NA,8.4,Unfenced,THF
2024,E,1,Z1,Heteropogon contortus,3.9,Fenced,C
2024,E,1,Z1,Aristida adscensionis,4.2,Fenced,C
2024,E,1,Z1,NA,9.5,Fenced,C
2024,E,1,Z1,NA,7.8,Fenced,C
2024,E,1,Z1,Heteropogon contortus,22,Fenced,C
2024,E,1,Z1,Brachiaria nigropedata,17,Fenced,C
2024,E,1,Z1,NA,14.3,Fenced,C
2024,E,1,Z1,NA,13.6,Fenced,C
2024,E,1,Z1,Brachiaria nigropedata,6.6,Fenced,C
2024,E,1,Z1,Heteropogon contortus,5.8,Fenced,C
2024,E,1,Z1,Eragrostis superba,6.2,Fenced,C
2024,E,1,Z1,Eragrostis gummiflua,6.2,Fenced,C
2024,E,1,Z1,Heteropogon contortus,3.2,Fenced,C
2024,E,1,Z1,Panicum maximum,3.2,Fenced,C
2024,E,1,Z1,NA,3.2,Fenced,C
2024,E,1,Z1,NA,3.2,Fenced,C
2024,E,1,Z1,Brachiaria nigropedata,2.5,Fenced,C
2024,E,1,Z1,Aristida adscensionis,3.9,Fenced,C
2024,E,1,Z1,Eragrostis gummiflua,3.6,Fenced,C
2024,E,1,Z1,Heteropogon contortus,3.9,Fenced,C
2024,E,1,Z2,Panicum maximum,10.3,Unfenced,C
2024,E,1,Z2,Eragrostis gummiflua,10.1,Unfenced,C
2024,E,1,Z2,Aristida adscensionis,9.5,Unfenced,C
2024,E,1,Z2,Pogonarthria squarrosa,9,Unfenced,C
2024,E,1,Z2,Digitaria eriantha,10.2,Unfenced,C
2024,E,1,Z2,Eragrostis rigidior,12.4,Unfenced,C
2024,E,1,Z2,NA,19.2,Unfenced,C
2024,E,1,Z2,NA,18.7,Unfenced,C
2024,E,1,Z2,Digitaria eriantha,11.2,Unfenced,C
2024,E,1,Z2,Heteropogon contortus,10.4,Unfenced,C
2024,E,1,Z2,NA,10.7,Unfenced,C
2024,E,1,Z2,NA,9.9,Unfenced,C
2024,E,1,Z2,Andropogon eucomus,8.6,Unfenced,C
2024,E,1,Z2,Aristida adscensionis,9.2,Unfenced,C
2024,E,1,Z2,Pogonarthria squarrosa,10.2,Unfenced,C
2024,E,1,Z2,NA,10.5,Unfenced,C
2024,E,1,Z2,Digitaria eriantha,2.5,Unfenced,C
2024,E,1,Z2,NA,4.1,Unfenced,C
2024,E,1,Z2,NA,4.6,Unfenced,C
2024,E,1,Z2,NA,4.8,Unfenced,C
2024,E,1,Z3,Panicum maximum,6.7,Fenced,C
2024,E,1,Z3,NA,10.6,Fenced,C
2024,E,1,Z3,NA,9.9,Fenced,C
2024,E,1,Z3,NA,9.1,Fenced,C
2024,E,1,Z3,Panicum maximum,3.2,Fenced,C
2024,E,1,Z3,Heteropogon contortus,9.7,Fenced,C
2024,E,1,Z3,Eragrostis rigidior,9,Fenced,C
2024,E,1,Z3,NA,7.6,Fenced,C
2024,E,1,Z3,Digitaria eriantha,8.9,Fenced,C
2024,E,1,Z3,Eragrostis rigidior,12.6,Fenced,C
2024,E,1,Z3,Brachiaria nigropedata,12.7,Fenced,C
2024,E,1,Z3,NA,11.1,Fenced,C
2024,E,1,Z3,Heteropogon contortus,13.5,Fenced,C
2024,E,1,Z3,Digitaria eriantha,12,Fenced,C
2024,E,1,Z3,Eragrostis gummiflua,11.1,Fenced,C
2024,E,1,Z3,Aristida adscensionis,10.7,Fenced,C
2024,E,1,Z3,Brachiaria nigropedata,2.1,Fenced,C
2024,E,1,Z3,Aristida adscensionis,5.6,Fenced,C
2024,E,1,Z3,Enteropogon macrostachyus,5.7,Fenced,C
2024,E,1,Z3,NA,0,Fenced,C
2024,E,1,Z4,Digitaria eriantha,6.2,Unfenced,C
2024,E,1,Z4,NA,4.9,Unfenced,C
2024,E,1,Z4,NA,5.1,Unfenced,C
2024,E,1,Z4,NA,8.3,Unfenced,C
2024,E,1,Z4,Digitaria eriantha,6.8,Unfenced,C
2024,E,1,Z4,Aristida adscensionis,5.7,Unfenced,C
2024,E,1,Z4,Pogonarthria squarrosa,3.9,Unfenced,C
2024,E,1,Z4,Chloris virgata,3.8,Unfenced,C
2024,E,1,Z4,Digitaria eriantha,11.9,Unfenced,C
2024,E,1,Z4,Aristida adscensionis,14.2,Unfenced,C
2024,E,1,Z4,NA,12.1,Unfenced,C
2024,E,1,Z4,NA,12,Unfenced,C
2024,E,1,Z4,Digitaria eriantha,10.9,Unfenced,C
2024,E,1,Z4,Eragrostis gummiflua,6,Unfenced,C
2024,E,1,Z4,Andropogon eucomus,12.4,Unfenced,C
2024,E,1,Z4,Eragrostis superba,11.5,Unfenced,C
2024,E,1,Z4,Digitaria eriantha,7.3,Unfenced,C
2024,E,1,Z4,Panicum maximum,17.7,Unfenced,C
2024,E,1,Z4,NA,18,Unfenced,C
2024,E,1,Z4,NA,16.5,Unfenced,C
2024,E,2,Z1,Panicum maximum,8.3,Fenced,TF
2024,E,2,Z1,NA,8.7,Fenced,TF
2024,E,2,Z1,NA,8.1,Fenced,TF
2024,E,2,Z1,NA,8.1,Fenced,TF
2024,E,2,Z1,Heteropogon contortus,4.1,Fenced,TF
2024,E,2,Z1,Enteropogon macrostachyus,3.4,Fenced,TF
2024,E,2,Z1,NA,3.4,Fenced,TF
2024,E,2,Z1,NA,5.1,Fenced,TF
2024,E,2,Z1,Urochloa mosambicensis,5.6,Fenced,TF
2024,E,2,Z1,Eragrostis gummiflua,4.6,Fenced,TF
2024,E,2,Z1,Aristida adscensionis,0,Fenced,TF
2024,E,2,Z1,NA,7.3,Fenced,TF
2024,E,2,Z1,NA,0,Fenced,TF
2024,E,2,Z1,NA,0,Fenced,TF
2024,E,2,Z1,NA,0,Fenced,TF
2024,E,2,Z1,NA,0,Fenced,TF
2024,E,2,Z1,Panicum maximum,4.7,Fenced,TF
2024,E,2,Z1,Heteropogon contortus,4.6,Fenced,TF
2024,E,2,Z1,Enteropogon macrostachyus,4.4,Fenced,TF
2024,E,2,Z1,NA,4.7,Fenced,TF
2024,E,2,Z2,Urochloa mosambicensis,11.3,Unfenced,TF
2024,E,2,Z2,Enteropogon macrostachyus,11.1,Unfenced,TF
2024,E,2,Z2,Eragrostis gummiflua,10.9,Unfenced,TF
2024,E,2,Z2,Heteropogon contortus,10.7,Unfenced,TF
2024,E,2,Z2,Enteropogon macrostachyus,11.3,Unfenced,TF
2024,E,2,Z2,Eragrostis gummiflua,12.9,Unfenced,TF
2024,E,2,Z2,Eragrostis rigidior,12.5,Unfenced,TF
2024,E,2,Z2,NA,12.7,Unfenced,TF
2024,E,2,Z2,Heteropogon contortus,10.9,Unfenced,TF
2024,E,2,Z2,Enteropogon macrostachyus,10.7,Unfenced,TF
2024,E,2,Z2,NA,11.3,Unfenced,TF
2024,E,2,Z2,NA,12.7,Unfenced,TF
2024,E,2,Z2,Enteropogon macrostachyus,12.3,Unfenced,TF
2024,E,2,Z2,Panicum maximum,11.9,Unfenced,TF
2024,E,2,Z2,Aristida adscensionis,11.4,Unfenced,TF
2024,E,2,Z2,NA,11.2,Unfenced,TF
2024,E,2,Z2,Heteropogon contortus,10.8,Unfenced,TF
2024,E,2,Z2,Urochloa mosambicensis,10.6,Unfenced,TF
2024,E,2,Z2,NA,4.6,Unfenced,TF
2024,E,2,Z2,NA,4.7,Unfenced,TF
2024,E,2,Z3,Panicum maximum,4.2,Fenced,TF
2024,E,2,Z3,Heteropogon contortus,4,Fenced,TF
2024,E,2,Z3,NA,5.8,Fenced,TF
2024,E,2,Z3,NA,5.5,Fenced,TF
2024,E,2,Z3,Heteropogon contortus,2.5,Fenced,TF
2024,E,2,Z3,Eragrostis rigidior,3.5,Fenced,TF
2024,E,2,Z3,NA,0,Fenced,TF
2024,E,2,Z3,NA,0,Fenced,TF
2024,E,2,Z3,Panicum maximum,7.6,Fenced,TF
2024,E,2,Z3,Enteropogon macrostachyus,8.3,Fenced,TF
2024,E,2,Z3,NA,7.6,Fenced,TF
2024,E,2,Z3,NA,9.2,Fenced,TF
2024,E,2,Z3,Panicum maximum,8.7,Fenced,TF
2024,E,2,Z3,NA,4,Fenced,TF
2024,E,2,Z3,NA,15.1,Fenced,TF
2024,E,2,Z3,NA,15.3,Fenced,TF
2024,E,2,Z3,Enteropogon macrostachyus,6.3,Fenced,TF
2024,E,2,Z3,Panicum maximum,6.1,Fenced,TF
2024,E,2,Z3,NA,5.7,Fenced,TF
2024,E,2,Z3,NA,6.7,Fenced,TF
2024,E,2,Z4,Enteropogon macrostachyus,10.2,Unfenced,TF
2024,E,2,Z4,Panicum maximum,11.2,Unfenced,TF
2024,E,2,Z4,NA,10.7,Unfenced,TF
2024,E,2,Z4,NA,12.6,Unfenced,TF
2024,E,2,Z4,Enteropogon macrostachyus,5.3,Unfenced,TF
2024,E,2,Z4,Panicum maximum,6.1,Unfenced,TF
2024,E,2,Z4,NA,9.3,Unfenced,TF
2024,E,2,Z4,NA,10.8,Unfenced,TF
2024,E,2,Z4,Heteropogon contortus,23.3,Unfenced,TF
2024,E,2,Z4,Panicum maximum,19,Unfenced,TF
2024,E,2,Z4,NA,16.7,Unfenced,TF
